sentiment_burnout,sleep_deficit,overwork_score,break_deficit,mood_burnout,keyword_stress,deadline,cognitive_load,emotional_intensity,energy_level,social_interaction,physical_exercise,caffeine_intake,study_continuity,previous_mood_delta,risk_level_label,risk_score_target
0.46359754,0.8441162,0.661074,0.60934675,0.35092425,0.35507685,1.0,0.690667,0.29879197,0.4373369,0.51733875,0.45520812,0.42147002,0.74362695,0.7040695,Moderate,1
0.5851052,0.8221419,0.6776173,0.6944167,0.37165347,0.37491295,1.0,0.62212914,0.5750023,0.6628619,0.5990199,0.35856017,0.5194443,0.13504346,-0.36310458,Moderate,1
0.69455546,0.60874677,0.19092068,0.47214863,0.46080214,0.41933143,1.0,0.40300012,0.2607264,0.5703156,0.36007425,0.58963716,0.5150891,0.79875994,-0.1201196,Moderate,1
0.5307686,0.6299103,0.63401634,0.5578325,0.53469926,0.18739024,0.0,0.50252527,0.5847557,0.5503074,0.3497601,0.45125863,0.45411316,0.24876107,0.15088369,Moderate,1
0.7829653,0.6948073,0.74368644,0.43822345,0.47427437,0.27614954,0.0,0.7260862,0.841516,0.12933688,0.61650306,0.56849086,0.7675467,0.38728628,0.13686152,Moderate,1
0.7204435,0.45055717,0.32831022,0.5481198,0.52221096,0.37159204,1.0,0.48398373,0.49638107,0.45105588,0.6880412,0.3463086,0.5621528,0.82631207,0.3123102,Moderate,1
0.8360142,0.6978128,0.4490371,0.27463263,0.47104713,0.53182983,0.0,0.78180766,0.67010015,0.82144916,0.26151866,0.3558824,0.6343385,0.47974637,0.12756725,Moderate,1
0.49089968,0.6244582,0.3305056,0.24027477,0.60193694,0.40346488,0.0,0.5205355,0.87318575,0.4443262,0.7601906,0.41610673,0.30846068,0.23874243,0.16316721,Moderate,1
0.34240064,0.2930785,0.49117678,0.38794535,0.6615611,0.48616648,1.0,0.26268792,0.52354574,0.24684443,0.51653636,0.33086744,0.6126662,0.73307014,0.23832646,Moderate,1
0.61742955,0.31969222,0.33880907,0.36014083,0.34528366,0.5927655,0.0,0.3024433,0.421713,0.7258053,0.71737164,0.624482,0.4149157,0.4706107,-0.07567572,Moderate,1
0.44843605,0.55322725,0.26441875,0.15095563,0.52083087,0.601912,0.0,0.2756946,0.57084113,0.44472614,0.66729414,0.62794536,0.34346128,0.28294802,-0.06382662,Moderate,1
0.9294521,0.16651826,0.39891762,0.36657414,0.3815965,0.73516333,1.0,0.27448788,0.3278659,0.54318434,0.77481437,0.53238916,0.5776935,0.39352053,0.16881973,Moderate,1
0.61990416,0.58781207,0.1734073,0.78772676,0.39621937,0.5244139,0.0,0.6576324,0.24161029,0.39010623,0.19130282,0.45124483,0.30399457,0.5269898,-0.23476338,Moderate,1
0.3813429,0.32787088,0.5092668,0.41689742,0.53962815,0.54272854,0.0,0.5995785,0.6380559,0.6021276,0.47586238,0.425844,0.23029779,0.3702746,0.17654304,Moderate,1
0.46162644,0.58136374,0.34493104,0.50654906,0.4859472,0.5633506,1.0,0.68856055,0.499091,0.45065424,0.056607705,0.50037783,0.43051592,0.4975525,0.40407687,Moderate,1
0.58457327,0.21850452,0.24422537,0.1852331,0.40869507,0.60636705,1.0,0.25815699,0.72101605,0.29312652,0.7034912,0.28426656,0.3800806,0.5806416,0.10518851,Moderate,1
0.3723214,0.73091,0.4068651,0.3405368,0.63499165,0.61958474,0.0,0.243152,0.35081387,0.7564612,0.8289376,0.42443562,0.5997859,0.5093226,0.15384133,Moderate,1
0.48239723,0.6057989,0.84826696,0.37136468,0.52230996,0.41147,0.0,0.4590313,0.38446853,0.8842871,0.4475619,0.42453745,0.68932664,0.21628633,0.30487603,Moderate,1
0.6920084,0.39290717,0.57819206,0.34006533,0.28703633,0.32838026,0.0,0.73571366,0.20734458,0.6273176,0.51261985,0.3612173,0.5896736,0.6302872,-0.071550176,Moderate,1
0.6994598,0.33276618,0.47278863,0.28492814,0.70287496,0.61276597,0.0,0.37527806,0.47669473,0.54837495,0.11321638,0.4276068,0.6438758,0.44037643,-0.12137937,Moderate,1
0.51583785,0.40283784,0.19959848,0.4593809,0.3001893,0.5545239,1.0,0.6225511,0.81658924,0.52701044,0.62174225,0.53718674,0.43643007,0.77022296,0.38354915,Moderate,1
0.4237394,0.2503282,0.7081932,0.2609548,0.34094024,0.29774424,1.0,0.47913668,0.5792039,0.35737062,0.5210916,0.2847382,0.7558891,0.6159199,0.27608585,Moderate,1
0.67550033,0.3629948,0.4415898,0.48791578,0.5997048,0.7357687,1.0,0.52942157,0.72594064,0.4172454,0.30877578,0.46093795,0.4718977,0.49223548,-0.16456793,Moderate,1
0.36773494,0.2822865,0.06939267,0.2837062,0.3724412,0.52315074,0.0,0.3207284,0.5912206,0.4878078,0.33011022,0.5308765,0.5028335,0.48283616,0.19028762,Moderate,1
0.19166374,0.4842766,0.25848985,0.4494959,0.5534452,0.59562683,0.0,0.367826,0.34874678,0.4165927,0.6488951,0.055505127,0.7715131,0.5464192,-0.36885032,Moderate,1
0.5464183,0.21212384,0.28857875,0.6518269,0.3924361,0.3151169,1.0,0.48600942,0.21719803,0.20023884,0.5458593,0.30933994,0.54269135,0.80637294,0.034577735,Moderate,1
0.50556695,0.6921553,0.4501538,0.23977344,0.2192779,0.2217482,0.0,0.6875767,0.33289853,0.55195254,0.688812,0.38639304,0.4925278,0.253691,-0.20099397,Moderate,1
0.4487971,0.33285016,0.62631994,0.19300361,0.5429492,0.71857506,1.0,0.63103694,0.38078117,0.43337768,0.34444278,0.34071004,0.350523,0.6329476,0.5245189,Moderate,1
0.6738322,0.23323941,0.85537386,0.43497404,0.3495494,0.4592272,1.0,0.73488975,0.47247314,0.58431154,0.2155267,0.42228827,0.6879045,0.50480396,-0.025934529,Moderate,1
0.48864242,0.2929544,0.5349399,0.67523056,0.55259746,0.25231805,0.0,0.5293307,0.6732457,0.31253412,0.4004604,0.40078148,0.6177535,0.48236188,0.013859047,Moderate,1
0.6987649,0.65616906,0.33207986,0.5960252,0.3536631,0.6167945,1.0,0.68523836,0.47623262,0.6019472,0.6003823,0.4796446,0.63554424,0.5021785,-0.1784777,Moderate,1
0.06414251,0.32104206,0.47642243,0.48042643,0.46914846,0.59084666,0.0,0.30368063,0.303006,0.37927678,0.44074085,0.7590597,0.3598497,0.55921507,-0.14448568,Moderate,1
0.6653821,0.16799848,0.29349813,0.7427192,0.38361242,0.8147433,0.0,0.5189973,0.37843084,0.61114514,0.666043,0.3320159,0.5135866,0.16517878,-0.13061085,Moderate,1
0.31049743,0.71891546,0.52210367,0.41388983,0.43190148,0.06591394,1.0,0.28882724,0.5368307,0.43187183,0.4097108,0.097001985,0.5779514,0.53954095,-0.4982928,Moderate,1
0.330539,0.3902454,0.34309867,0.59059775,0.2117984,0.74485993,0.0,0.6058661,0.27946165,0.5958291,0.831549,0.2671947,0.7788639,0.36168998,0.20185061,Moderate,1
0.3376462,0.7058317,0.35730138,0.7533013,0.50689787,0.49409336,1.0,0.5122665,0.35185912,0.2638159,0.40761256,0.4578387,0.7477672,0.48993698,0.032789674,Moderate,1
0.77387434,0.40380815,0.50257444,0.45890304,0.51794696,0.58691174,1.0,0.8305103,0.45318475,0.4486984,0.39218953,0.43783858,0.38185963,0.30494535,-0.0043040025,Moderate,1
0.7924659,0.47603735,0.57708734,0.4290588,0.36923325,0.3720917,1.0,0.6366154,0.30600986,0.5188797,0.38757753,0.6529846,0.7321778,0.7567645,0.335188,Moderate,1
0.83085734,0.3582492,0.52750564,0.54917836,0.5525689,0.43727002,0.0,0.4769007,0.61424744,0.41059288,0.30232546,0.51718056,0.60932845,0.5324092,-0.110546626,Moderate,1
0.61884826,0.14343706,0.8550916,0.5076937,0.573739,0.31746027,1.0,0.44229808,0.5975959,0.16229692,0.6226924,0.2349526,0.87086624,0.42966747,-0.13175328,Moderate,1
0.38866308,0.60104394,0.37342712,0.50242436,0.64382684,0.66470844,0.0,0.6619948,0.70739704,0.75820315,0.5419041,0.33473518,0.48286727,0.73808366,-0.19995664,Moderate,1
0.70925224,0.31107143,0.47883338,0.65573174,0.37702057,0.34076965,1.0,0.38505077,0.35041463,0.42114887,0.2101686,0.48172432,0.6605216,0.6857635,-0.31491527,Moderate,1
0.492789,0.45252743,0.68977284,0.65756893,0.24648802,0.5599708,0.0,0.73741066,0.6443604,0.2371249,0.51196283,0.55263215,0.4374691,0.7822306,-0.2438259,Moderate,1
0.44185206,0.16450559,0.8276108,0.56770843,0.31017238,0.40099135,1.0,0.2500962,0.58775944,0.5189943,0.3872969,0.64663535,0.31209746,0.26823768,0.23256047,Moderate,1
0.48270532,0.46068338,0.5681727,0.6968619,0.61140674,0.44834626,0.0,0.53218216,0.37866956,0.9438066,0.3364073,0.42531985,0.24803878,0.44781405,-0.06996362,Moderate,1
0.31887382,0.4923318,0.62202126,0.1541308,0.6143198,0.9139072,0.0,0.38708916,0.8215926,0.66634405,0.30761677,0.6724572,0.5248488,0.5237446,0.31257078,Moderate,1
0.49351078,0.52214277,0.6244547,0.24592869,0.32091966,0.30863798,0.0,0.48186913,0.4808803,0.50069404,0.25446457,0.56293935,0.47332454,0.35412046,0.034637846,Moderate,1
0.73012155,0.2779735,0.24061075,0.6542819,0.32886222,0.3514252,1.0,0.3277597,0.5067928,0.48838925,0.50072473,0.47217542,0.62985075,0.54088926,-0.4175031,Moderate,1
0.44153914,0.7940414,0.7102276,0.623106,0.42667943,0.66823435,0.0,0.62558717,0.4088136,0.6472792,0.49361074,0.29572183,0.24650152,0.46935746,0.43665493,Moderate,1
0.62877125,0.37907842,0.45844075,0.43075237,0.5116285,0.84261394,1.0,0.5210683,0.4384135,0.645897,0.53206754,0.3056969,0.41775593,0.16607729,0.012079659,Moderate,1
0.58488834,0.7654392,0.26390025,0.5186846,0.114311814,0.7585712,0.0,0.62605083,0.17707239,0.5195356,0.73980445,0.32624617,0.27682105,0.5570166,0.06050622,Moderate,1
0.46925142,0.47323465,0.45183074,0.27184838,0.65216935,0.1747724,1.0,0.7179358,0.31666785,0.9185995,0.6241934,0.71241915,0.29476815,0.606007,-0.22372751,Moderate,1
0.5406901,0.57872045,0.49297836,0.49358702,0.33914778,0.5523384,1.0,0.14817637,0.47024187,0.3158332,0.5424131,0.3201795,0.2453729,0.49412116,-0.28148058,Moderate,1
0.36111507,0.7927546,0.22180101,0.40667018,0.26866245,0.5978573,0.0,0.5897304,0.30097142,0.4595581,0.47940248,0.43541214,0.37987205,0.52206755,-0.0071758353,Moderate,1
0.6261851,0.6777437,0.6217124,0.5422748,0.48355573,0.42655984,0.0,0.6436888,0.45074105,0.33207896,0.56312126,0.30313092,0.5820963,0.7338015,0.31264132,Moderate,1
0.75920075,0.32950446,0.75239855,0.72022235,0.6748636,0.36618748,0.0,0.56990564,0.43142098,0.57500434,0.6611278,0.52725255,0.26981127,0.46236834,0.15064976,Moderate,1
0.45764115,0.89373416,0.35979116,0.691808,0.45615897,0.50526947,1.0,0.57096833,0.5751694,0.45899647,0.25554532,0.44315404,0.59636426,0.74706906,0.016375564,Moderate,1
0.2781708,0.6967261,0.74713254,0.22221747,0.41961125,0.6315214,1.0,0.65309453,0.7584799,0.3616806,0.2751076,0.5610218,0.5457521,0.64382184,0.5721933,Moderate,1
0.51942927,0.6804756,0.74683887,0.36769512,0.74798703,0.27821937,1.0,0.514038,0.32314467,0.25269425,0.4749062,0.3118106,0.49274483,0.39638266,0.58916813,Moderate,1
0.407423,0.575218,0.5241066,0.60570526,0.6627899,0.2853334,1.0,0.59567004,0.8039379,0.15512002,0.39472997,0.56580085,0.40751344,0.2434356,-0.3940742,Moderate,1
0.43577752,0.58831507,0.6919673,0.25580642,0.59203666,0.16750062,1.0,0.51697403,0.70539117,0.91734827,0.09407827,0.31445956,0.65182626,0.48040777,-0.34926566,Moderate,1
0.15984981,0.55867773,0.70926,0.2059402,0.5546258,0.72098863,1.0,0.4001467,0.18144761,0.3887456,0.45813373,0.29313937,0.22171691,0.505749,0.24551886,Moderate,1
0.5119348,0.27756977,0.45861846,0.3973241,0.5620834,0.25491962,0.0,0.45848754,0.07778203,0.2506446,0.31404567,0.3534427,0.41656947,0.5589962,-0.39955884,Moderate,1
0.4898706,0.32477966,0.6921832,0.3628451,0.28498992,0.6332326,0.0,0.40328118,0.3763791,0.47201216,0.60930943,0.8022456,0.076357774,0.26080033,0.2219852,Moderate,1
0.6585051,0.30544963,0.60099864,0.24068634,0.36966282,0.12517405,1.0,0.6847132,0.1047459,0.6932918,0.33799228,0.17000566,0.31779763,0.5272004,0.5801543,Moderate,1
0.37603807,0.3143248,0.32476577,0.32545754,0.48640293,0.68325233,0.0,0.30376795,0.3190171,0.65564334,0.87964725,0.5094051,0.43130493,0.18989453,0.22875749,Moderate,1
0.4558445,0.64998674,0.2564811,0.35243583,0.44052628,0.5446417,0.0,0.27760506,0.6337464,0.5097686,0.4201343,0.25822142,0.50192386,0.5768151,0.091678545,Moderate,1
0.41028196,0.22581756,0.45236042,0.5787305,0.70426524,0.52695805,1.0,0.7692911,0.4827827,0.5931434,0.66689944,0.7426032,0.29499376,0.6857406,0.01621967,Moderate,1
0.40074453,0.5207745,0.6400265,0.355692,0.5687162,0.1538811,1.0,0.8216533,0.5326307,0.70203817,0.22793512,0.062386636,0.6762033,0.27061558,0.26042116,Moderate,1
0.38370723,0.5713161,0.49526098,0.21354952,0.48200297,0.3942768,1.0,0.30246255,0.56617874,0.3888025,0.72063845,0.23165412,0.3478651,0.5400112,0.10385728,Moderate,1
0.54612684,0.2692675,0.5417391,0.7851791,0.76983404,0.37253803,1.0,0.22353445,0.18506084,0.3433205,0.24711008,0.27094215,0.43687,0.7245132,-0.32119167,Moderate,1
0.3905781,0.15473853,0.5296415,0.50342095,0.33330768,0.38290602,1.0,0.530668,0.33601275,0.41487384,0.7907635,0.23541372,0.5030006,0.2832539,0.38009557,Moderate,1
0.65100783,0.24255085,0.21250689,0.51193625,0.64130133,0.32406932,0.0,0.75521594,0.48334086,0.41360927,0.68618846,0.3892733,0.49771774,0.5265009,0.106292635,Moderate,1
0.7818327,0.5417207,0.5429621,0.21428779,0.4966512,0.23817356,1.0,0.6484659,0.55814594,0.5386268,0.38439643,0.31485695,0.43603328,0.47161445,0.33262017,Moderate,1
0.2885257,0.68201333,0.09572068,0.28662264,0.63280475,0.38968375,1.0,0.66884905,0.4672048,0.58627725,0.35233352,0.40552625,0.28234637,0.60891306,0.26599482,Moderate,1
0.83825415,0.59933823,0.5161034,0.24417341,0.07579411,0.78729075,1.0,0.5752034,0.33202565,0.24269402,0.6079279,0.103530936,0.78812057,0.35452965,-0.110836774,Moderate,1
0.3745005,0.47594407,0.33665296,0.35852385,0.7137455,0.064275764,0.0,0.281643,0.5953559,0.64663607,0.39641848,0.7541113,0.72325265,0.689576,0.2634682,Moderate,1
0.37280342,0.41547522,0.16413292,0.6088842,0.42085338,0.41446918,1.0,0.41844764,0.5514262,0.29606125,0.32151094,0.31147596,0.20583092,0.49804413,-0.190707,Moderate,1
0.7453443,0.4555632,0.41653505,0.28392103,0.61446095,0.33115894,1.0,0.38070357,0.78137475,0.47747877,0.70258045,0.3319298,0.61002094,0.33977672,0.51287264,Moderate,1
0.71095836,0.427781,0.29435375,0.49827176,0.23108767,0.63917387,1.0,0.34784815,0.3125752,0.55896056,0.4499335,0.37117144,0.20670798,0.27613643,0.14262694,Moderate,1
0.5620263,0.63671315,0.21686782,0.8136837,0.46479875,0.38760507,0.0,0.5002477,0.547022,0.6290983,0.37318715,0.5796257,0.36774105,0.5701042,-0.20775259,Moderate,1
0.84181964,0.32075325,0.65253866,0.34289306,0.31185734,0.3128765,0.0,0.76190764,0.5828574,0.3044303,0.8181232,0.5897198,0.62139803,0.74976915,0.5324142,Moderate,1
0.5121056,0.67471063,0.42480206,0.2206688,0.72352076,0.26112345,0.0,0.6683676,0.5814884,0.8128961,0.19321403,0.7037899,0.779648,0.284882,0.38623822,Moderate,1
0.19027966,0.2936141,0.60531515,0.85937434,0.5757924,0.33166847,1.0,0.69847953,0.68840677,0.297758,0.27450535,0.3418602,0.59996575,0.5030262,-0.20910656,Moderate,1
0.61856234,0.5559338,0.40522736,0.3689102,0.25500166,0.500505,0.0,0.44550082,0.115982525,0.4995371,0.7679764,0.53836334,0.64670473,0.5752875,-0.13575403,Moderate,1
0.6832654,0.66668975,0.8388458,0.5870795,0.3476376,0.6564734,1.0,0.6845966,0.371881,0.22286811,0.31713995,0.29702204,0.16196072,0.4601839,-0.01920743,Moderate,1
0.3195319,0.85570717,0.06043574,0.45850456,0.50024503,0.4041272,0.0,0.49738342,0.38141927,0.1310908,0.18489337,0.53734845,0.24930348,0.61744964,-0.25702944,Moderate,1
0.274833,0.427073,0.29664296,0.2746099,0.63890547,0.49465513,1.0,0.6223234,0.50734645,0.62062347,0.09525571,0.42691675,0.58374494,0.45331323,0.15166225,Moderate,1
0.65233594,0.7096433,0.72447926,0.2292112,0.25682896,0.4808496,0.0,0.39358267,0.35622695,0.5827116,0.24164775,0.5419055,0.28763098,0.20424168,-0.2079596,Moderate,1
0.7803761,0.44119698,0.60683215,0.6982898,0.5885225,0.35273492,1.0,0.68936163,0.3875348,0.95820135,0.19834228,0.29723912,0.5201478,0.7869199,-0.1597668,Moderate,1
0.53255427,0.46472114,0.5216129,0.24802469,0.46489486,0.22667454,1.0,0.35556984,0.50863534,0.5258126,0.871515,0.42855558,0.41939563,0.28700987,-0.18425404,Moderate,1
0.85957116,0.8279119,0.28633103,0.43209368,0.28378218,0.50102675,0.0,0.7953939,0.53141254,0.49598116,0.3435169,0.3257728,0.47619194,0.6804947,0.33730483,Moderate,1
0.38956502,0.91652155,0.6022442,0.46601206,0.48939165,0.22784223,0.0,0.2492153,0.6275046,0.4902493,0.5222613,0.5703208,0.23145533,0.6331639,-0.029529646,Moderate,1
0.328998,0.2555071,0.48854125,0.51719594,0.55402976,0.5975963,1.0,0.11823215,0.8837357,0.38976634,0.46781757,0.3121445,0.53414917,0.5108543,0.28861204,Moderate,1
0.28972697,0.20077524,0.81503326,0.41339353,0.49180996,0.67125744,0.0,0.36096245,0.46239462,0.7969468,0.64214975,0.6604559,0.33627158,0.7746357,0.06314642,Moderate,1
0.72304696,0.81666094,0.42343497,0.3182248,0.42477867,0.5318584,1.0,0.47319806,0.7555484,0.30703396,0.49262124,0.46979383,0.75398374,0.37658963,0.2405454,Moderate,1
0.5774657,0.57225746,0.61685383,0.52251834,0.40299752,0.26447693,0.0,0.57611203,0.7451799,0.42940915,0.45778155,0.41663054,0.7780901,0.5678265,-0.3553131,Moderate,1
0.37500724,0.62716633,0.5145405,0.6681735,0.6128768,0.49997148,1.0,0.17292103,0.33335778,0.28469837,0.66221225,0.2584425,0.61099714,0.24679029,-0.007130076,Moderate,1
0.27471244,0.4163489,0.46951115,0.30660182,0.569668,0.44576022,1.0,0.85042775,0.5247133,0.39840475,0.33348703,0.6528101,0.34591886,0.4812231,0.035238292,Moderate,1
0.3888548,0.48927638,0.80083114,0.43774498,0.6638089,0.6326168,0.0,0.50795233,0.36342475,0.7111879,0.39481652,0.7506399,0.30291858,0.21774523,-0.03443862,Moderate,1
0.29684433,0.2280672,0.485416,0.6098209,0.75402915,0.6353949,1.0,0.707493,0.6038979,0.80487394,0.3577409,0.48436615,0.2771265,0.5075788,-0.08702546,Moderate,1
0.50626844,0.6172368,0.49876878,0.3418674,0.6689406,0.34214818,0.0,0.72201145,0.6036319,0.43212384,0.27208176,0.39722314,0.33167657,0.38330182,0.39468256,Moderate,1
0.15013063,0.18844391,0.77120215,0.7080664,0.39705387,0.5776461,1.0,0.684241,0.15169938,0.74154633,0.55737585,0.44436073,0.67623883,0.3403843,-0.016360646,Moderate,1
0.83603305,0.6049409,0.40533277,0.43627745,0.3145787,0.68718654,0.0,0.47288954,0.7402726,0.51612055,0.6489135,0.45200914,0.39994636,0.79668015,0.029103635,Moderate,1
0.6730564,0.848969,0.44444957,0.6110223,0.44235885,0.1503785,0.0,0.65615726,0.3418527,0.4806467,0.44300178,0.3828766,0.1863783,0.51676685,0.13183,Moderate,1
0.5686045,0.28059003,0.6478253,0.14941007,0.39673993,0.30786937,1.0,0.5982245,0.32778016,0.3969297,0.3876689,0.812959,0.5977537,0.40280515,0.14716733,Moderate,1
0.17407338,0.2434411,0.67723143,0.20936298,0.34235987,0.79600966,1.0,0.90871423,0.23707946,0.32696277,0.5916522,0.40177417,0.2328867,0.58328754,0.10186672,Moderate,1
0.6037821,0.48867106,0.71144634,0.40503657,0.68094426,0.25308943,1.0,0.5986866,0.77572566,0.6570698,0.18966004,0.318443,0.20964009,0.47658414,-0.20823185,Moderate,1
0.47199953,0.5701812,0.7185608,0.21868406,0.6252202,0.60502,0.0,0.7707153,0.6299112,0.6219772,0.6377251,0.19776498,0.13434552,0.3207367,0.34585,Moderate,1
0.7868545,0.27369112,0.6765007,0.62671363,0.31680492,0.6323667,0.0,0.8359596,0.28788808,0.11247634,0.5061537,0.27125505,0.56688005,0.6670449,0.21298635,Moderate,1
0.6649001,0.40025118,0.31120715,0.45783386,0.64633113,0.62431186,1.0,0.68130094,0.5724255,0.5578335,0.7381637,0.22510359,0.56606716,0.44620818,0.028057164,Moderate,1
0.9815594,0.616844,0.39924258,0.6104989,0.41306892,0.39624518,1.0,0.35815132,0.60549736,0.33768943,0.6012775,0.28841138,0.48616448,0.26525927,0.40146464,Moderate,1
0.9301697,0.70013595,0.41418582,0.34110138,0.7186254,0.350727,1.0,0.6623186,0.48622477,0.5547726,0.45655027,0.24488267,0.40495986,0.7597859,0.42362124,Moderate,1
0.62663287,0.5161351,0.58346224,0.7234644,0.42184135,0.22623464,0.0,0.3624444,0.4311787,0.50112957,0.21537368,0.22680524,0.3509738,0.4597226,-0.12823384,Moderate,1
0.6779312,0.73952544,0.11669165,0.3835116,0.37443864,0.38212267,0.0,0.52331716,0.27152917,0.73250866,0.82518405,0.45942536,0.37578973,0.78855526,0.23594393,Moderate,1
0.5715607,0.64362586,0.8999802,0.5004003,0.5028655,0.803906,1.0,0.46026468,0.36813563,0.49780792,0.3040503,0.61115855,0.14419286,0.62546843,0.16467966,Moderate,1
0.37361217,0.28049368,0.19443507,0.21435542,0.7060846,0.1807396,0.0,0.37515804,0.36692655,0.2587575,0.46586633,0.10657558,0.72385395,0.55051315,-0.19027391,Moderate,1
0.34835395,0.19796798,0.28744116,0.387169,0.4938767,0.5447214,1.0,0.74505866,0.3309845,0.41659412,0.39545718,0.36002028,0.58523434,0.44249442,-0.161601,Moderate,1
0.5595755,0.5697321,0.32444608,0.3473444,0.6455919,0.52861494,1.0,0.3213492,0.34989035,0.542627,0.45208856,0.098316535,0.32219326,0.6812535,-0.18839489,Moderate,1
0.3778821,0.1785983,0.58622897,0.26758716,0.22909972,0.51306874,1.0,0.45168477,0.1792711,0.49322006,0.31107917,0.37265453,0.5343691,0.60283417,0.19370031,Moderate,1
0.37819415,0.24516001,0.23319826,0.43147695,0.65590703,0.80283695,0.0,0.42423704,0.30129698,0.5176796,0.7617496,0.58944875,0.36226475,0.30323043,0.19027281,Moderate,1
0.32671085,0.650913,0.35762846,0.24121945,0.517324,0.4847958,1.0,0.89705783,0.6826271,0.32303122,0.73914737,0.2538106,0.7724471,0.5000431,0.20287591,Moderate,1
0.30975428,0.57832927,0.6019848,0.19332385,0.66591585,0.5791393,0.0,0.67433906,0.43090436,0.7820912,0.5273575,0.30808148,0.5763484,0.47448394,0.17146434,Moderate,1
0.8500874,0.30663013,0.4195444,0.22003946,0.5502361,0.74774235,0.0,0.34906217,0.1895711,0.34669068,0.58618176,0.6087385,0.56900173,0.64547515,0.24694003,Moderate,1
0.12837139,0.49872297,0.8496907,0.6691615,0.11273906,0.5778791,1.0,0.38171113,0.4942783,0.53603125,0.4765633,0.3547108,0.31236082,0.6626282,0.06483703,Moderate,1
0.5248824,0.5473298,0.27365795,0.40877965,0.825899,0.70436895,1.0,0.65664023,0.37996653,0.34975114,0.5378569,0.44223094,0.075610146,0.8926354,0.23990463,Moderate,1
0.5399049,0.6073429,0.8038658,0.24018255,0.35205463,0.39204586,0.0,0.46878242,0.15871431,0.51131934,0.26778102,0.6917373,0.7634829,0.46640638,0.05885472,Moderate,1
0.25750118,0.5584663,0.48356235,0.76937133,0.39687613,0.5349769,1.0,0.68873185,0.72887594,0.47535914,0.6447421,0.41513088,0.1426016,0.22070585,-0.06681331,Moderate,1
0.380672,0.61219704,0.5536033,0.8884913,0.30147907,0.67490315,0.0,0.47082782,0.69212294,0.29806325,0.6842031,0.41075808,0.81161666,0.6709429,0.028678788,Moderate,1
0.4888129,0.5807504,0.56699115,0.1775849,0.41931668,0.4814472,0.0,0.6583693,0.3853573,0.8854861,0.7059673,0.104297735,0.477058,0.5764393,-0.35634694,Moderate,1
0.44597125,0.6343782,0.8013061,0.21964078,0.3005664,0.24306688,1.0,0.36858955,0.44983715,0.59962857,0.46822488,0.20179851,0.51457024,0.49893486,0.16308385,Moderate,1
0.64074194,0.76388854,0.5337593,0.31198603,0.78908443,0.35066542,0.0,0.39680803,0.41426685,0.5406871,0.7024385,0.6459133,0.85073143,0.43823728,0.2774868,Moderate,1
0.5444423,0.5862359,0.53085107,0.6735103,0.42928573,0.096247666,0.0,0.5480143,0.43521863,0.30790773,0.3007379,0.3331853,0.4693745,0.5527014,0.37255776,Moderate,1
0.5464572,0.51048344,0.41100755,0.16993698,0.9165159,0.4476105,1.0,0.7236546,0.4498507,0.688918,0.67982686,0.5012506,0.40786034,0.5901034,-0.27053282,Moderate,1
0.6272758,0.08444876,0.40116006,0.29160652,0.41436762,0.8886314,0.0,0.4513805,0.51708895,0.6027745,0.3111747,0.36619154,0.40252057,0.5710044,0.12344902,Moderate,1
0.5686268,0.7109468,0.53552866,0.29214853,0.64401615,0.25805047,1.0,0.35552198,0.8066473,0.4556973,0.46307915,0.49259087,0.31663293,0.27370888,0.2059861,Moderate,1
0.5694927,0.28049487,0.18304741,0.7359663,0.36195996,0.74959666,0.0,0.39838853,0.6026987,0.49701712,0.26568028,0.4189498,0.48268092,0.4360471,0.098380245,Moderate,1
0.32142392,0.44551265,0.41024068,0.26531586,0.6346471,0.6744558,0.0,0.44006678,0.58526284,0.81616384,0.58944577,0.46706846,0.59429246,0.79314023,-0.049707342,Moderate,1
0.615432,0.45735565,0.62542933,0.7179613,0.51846254,0.32476988,1.0,0.43414515,0.31056675,0.6933309,0.30862468,0.72451884,0.87034196,0.3230648,0.31319496,Moderate,1
0.4019086,0.5540691,0.6587144,0.46676612,0.48387626,0.61440885,0.0,0.395011,0.26694033,0.40680635,0.6441447,0.110685885,0.5299597,0.66367066,-0.23714653,Moderate,1
0.64528763,0.4199533,0.5189653,0.46064785,0.55065566,0.47348276,1.0,0.6970836,0.42193118,0.42126608,0.43322968,0.34154704,0.63403195,0.7312253,-0.13442446,Moderate,1
0.46999708,0.52478516,0.7249911,0.082586855,0.50094026,0.6532578,1.0,0.5428035,0.54068094,0.57483643,0.39326096,0.36778992,0.17980662,0.63321847,0.14514527,Moderate,1
0.30835202,0.28024185,0.7303545,0.37377846,0.30546975,0.22723103,1.0,0.47493497,0.5730617,0.5134744,0.51733196,0.4268377,0.36697873,0.48477602,-0.3029032,Moderate,1
0.33877152,0.4382462,0.5388151,0.27501032,0.6865297,0.4824556,1.0,0.47672635,0.36934826,0.23277926,0.27060124,0.35523897,0.53908414,0.61242723,-0.13834134,Moderate,1
0.6400935,0.25666818,0.3094618,0.3110241,0.68395424,0.29819658,0.0,0.5087556,0.55968136,0.87587464,0.8453184,0.062475692,0.7166239,0.576098,-0.14535122,Moderate,1
0.7172906,0.10420379,0.72571784,0.09115636,0.35864767,0.73377025,0.0,0.2709322,0.3856073,0.5255274,0.39836675,0.3921182,0.36147848,0.33529878,0.15289041,Moderate,1
